,F1,F2,F3,F4,F5,F6,F7,F8,F9,F10,F11,F12,F13,F14,F15
mean_NeighDiff_shell1_Number,-0.10280417413895275,0.7370606226556061,-0.09237168743175199,0.046507144618881155,0.24654068892915354,-0.02904420146764863,-0.10500596172167036,-0.04910697480177908,-0.059777075262752374,0.16194200497136169,0.05402829343423855,0.14803324414241112,0.4231050499519577,-0.007458553001592956,0.1691821590666336
var_NeighDiff_shell1_Number,0.1496965919740099,0.8088181735382364,-0.03088669328464157,0.11059527620280359,-0.08607279385111222,-0.025332349097771174,-0.0885615719968311,-0.15232186380893348,-0.04380286382160353,0.13021908171550373,-0.045334677143811467,0.06106450324658471,0.02779454109010613,-0.16906779211430203,0.11957725232537764
min_NeighDiff_shell1_Number,-0.24201008493574697,0.4773291775419907,-0.09785408168717923,0.014510686875585588,0.28945012847225965,-0.02740614433968529,-0.09363917083605702,0.03492491978968991,-0.06658939823324837,0.14373072646710375,0.049457379130470026,0.14217210837585617,0.550822069355609,0.03237418081159071,0.12861325498937293
max_NeighDiff_shell1_Number,0.13915694882063642,0.8898076113658,-0.022207025774496788,0.07458775899998304,-0.006098524714330843,-0.01866957519716099,-0.05186100803795053,-0.22539372608792024,-0.05565144471413227,0.15470282153655296,0.01864763231057342,0.03774299209182962,0.01129713184988669,-0.03571528918730096,0.1811459767448362
range_NeighDiff_shell1_Number,0.27630277837971245,0.7645008219936397,0.023460157972799673,0.07670676378708627,-0.15013327164919357,-0.007432100600056052,-0.011978211534049172,-0.27078929962495696,-0.02963064359090301,0.10285041969320068,-0.0035076660383120645,-0.027923620866295067,-0.25994411941076073,-0.05619405260323517,0.14007418167259622
mean_NeighDiff_shell1_MendeleevNumber,0.10726353984428204,-0.027848643603273767,0.45996959843437224,0.09414333410470065,0.6465759761668893,-0.10846744399618134,0.15442235261325227,0.013213908430950749,-0.019294182250858088,0.14363768390001,-0.018112404126074625,0.055627920223981296,0.07352240894758111,-0.07713106358293081,0.3187812165025799
var_NeighDiff_shell1_MendeleevNumber,0.46314465378389075,-0.007486316059528961,0.5516682415286447,0.07646284653735144,0.0443765752513632,-0.10314899243815809,0.1530712866652078,-0.049471688054821224,-0.047361326138850635,0.10093585967098039,-0.02345061827438389,0.032117581888450195,-0.057606068086990425,-0.1098574926420204,0.31510466288639033
min_NeighDiff_shell1_MendeleevNumber,-0.16361459142811702,-0.02320579070544993,0.22360134072181595,0.13883678000175825,0.6948768692298298,-0.03129214837039003,0.04691290809816814,0.09488422163438766,-0.019592911131509506,0.16451017102337562,-0.05452389688313488,0.049563741257527015,0.18516447498803595,-0.13112233214170999,0.21035881552301772
max_NeighDiff_shell1_MendeleevNumber,0.4352078594231891,-0.01713635909696079,0.5978733469842619,0.06276487840325194,0.23609426234350794,-0.12618824298131415,0.20570669673467665,-0.12197203472356404,-0.02414285396941454,0.11593171626765895,0.00923516048802477,-0.027650963188303464,-0.0940200492130423,-0.010823664585999886,0.35654955277407346
range_NeighDiff_shell1_MendeleevNumber,0.5449131078963261,-0.006417578786468519,0.5211559866747989,-0.003804587308290941,-0.10187597307502544,-0.11806189223151592,0.19453820746893308,-0.177587374692692,-0.015686725250919655,0.03960353488849612,0.03745823660759791,-0.05448853889330274,-0.19371247094693103,0.055021174582490985,0.27173570590315427
mean_NeighDiff_shell1_AtomicWeight,-0.13044727496789044,0.7429210301265092,-0.09303679825417095,0.04603602729896902,0.2260583900363164,-0.03065944807541215,-0.11194260093851187,-0.005402858959163335,-0.07141927409980234,0.17291202982699086,0.05228722662138289,0.1487009011688661,0.40810276844955223,-0.004854584267496583,0.1663449415604861
var_NeighDiff_shell1_AtomicWeight,0.12453035012840055,0.8204624442068847,-0.03472157071758885,0.1087940533594585,-0.07672008478118192,-0.029829974351760543,-0.09336080431054493,-0.1271790292150882,-0.04995062554748399,0.1388132483841188,-0.04401081462465004,0.06268406041521041,0.014432642957332991,-0.16115008417987584,0.12420321714336917
min_NeighDiff_shell1_AtomicWeight,-0.2701447517687088,0.4748218141439025,-0.09663511150354032,0.012937762322260262,0.26044844061624367,-0.02427538284303558,-0.09780492972919369,0.07950613839322947,-0.07773346040336937,0.153690281475372,0.04968819835673735,0.14244705997007082,0.5409290320138442,0.038158492930259885,0.12083176920953823
max_NeighDiff_shell1_AtomicWeight,0.10905266864118239,0.8970632581678835,-0.027626871696188764,0.07636965370340111,-0.011913655679272848,-0.02260546918832947,-0.05985596897129615,-0.18682340073102294,-0.06280419022747233,0.16550298086936188,0.017185959296835418,0.04290709048078258,0.000996300744993379,-0.03566283772529095,0.1839205032580862
range_NeighDiff_shell1_AtomicWeight,0.25353136581351166,0.7789738428552907,0.015740446479527374,0.07963150085736,-0.13957385519770588,-0.013666063126297354,-0.019943527785133076,-0.2486520400805698,-0.03298320546632948,0.11169980470812463,-0.004740875915856738,-0.020747024336572682,-0.2609310981533995,-0.058598683849835055,0.1483337158955523
mean_NeighDiff_shell1_MeltingT,0.21800383739406246,0.15273409486405295,-0.09681977787996818,0.48852554097924406,0.3727907941865161,0.056580695025207135,0.021641973930978796,-0.02774382188774408,0.1391563119498386,-0.14180989435588764,0.18402101450807584,-0.2630133447247128,0.13646230253014716,-0.0070637579248130165,-0.13538194449136187
var_NeighDiff_shell1_MeltingT,0.4275047810847338,0.1540290565796491,0.023373346981617197,0.44945693783612567,-0.04899259258320819,0.1896643199941319,0.1497643677154204,-0.027584008138558876,0.06777070600778437,-0.1722821190997452,0.06978506915950895,-0.27492837585872626,-0.06459312614214012,-0.09070748694299174,-0.14086029855098275
min_NeighDiff_shell1_MeltingT,-0.014287209274103667,0.11501582867216115,-0.1497780606252201,0.34354461901856603,0.44276915636219016,-0.047122881696305914,-0.12448335927073874,0.008826547534299215,0.09497612141861358,-0.056571544214663205,0.12267789126688751,-0.14383853219113457,0.31220496553935945,-0.04676248244222677,-0.07145650474216016
max_NeighDiff_shell1_MeltingT,0.45924330142695396,0.20679285827056798,0.045572299301515705,0.45344466735397243,0.06183078943836506,0.14986387712908736,0.15607288308666337,-0.11320743642510672,0.06931350869021971,-0.17531192149970012,0.11029648374059767,-0.33685911239207805,-0.1140312238805775,-0.0009593316347319158,-0.11326163384366668
range_NeighDiff_shell1_MeltingT,0.48887103663173137,0.17617808101076463,0.1022080913203789,0.35325427491186173,-0.0951269528893021,0.17489989636390268,0.2094384757278991,-0.122430821397937,0.03863025976115041,-0.16417325854878073,0.07176972118903761,-0.3027392142971229,-0.23309959456812884,0.01591422689981159,-0.09343122814866822
mean_NeighDiff_shell1_Column,0.19591100242172804,-0.03157240159812475,0.4206381405226915,0.0894691280567542,0.7544298811245752,0.07747183454354496,0.16491368518992666,-0.041510502116812335,-0.0067120102689699574,0.07252654801556462,0.07733934446127184,-0.02247974314148098,0.005739141566585667,-0.06706081889345826,0.14657884321919548
var_NeighDiff_shell1_Column,0.5944878313257144,0.007467618557122343,0.5187171555733362,0.10149082920676032,-0.12476642269895913,0.07579602734211503,0.09781275473417621,-0.037355049575117566,-0.07537460469914875,0.028565585065099573,0.08316648118794562,0.03719694389688197,-0.027651747168083805,-0.1629443070970224,0.13508872136142386
min_NeighDiff_shell1_Column,-0.1045959220132164,-0.010329996748420776,0.17335954547406587,0.1510689507038472,0.7868933373758025,0.028883621481434453,0.06232297643569735,0.05462204763991159,0.013765665909875104,0.10091520186032744,-0.0036674611908304646,-0.0114912614766261,0.13600074279621585,-0.14516714760775246,0.11269865304992813
max_NeighDiff_shell1_Column,0.5834508320879067,-0.00828121311030647,0.5951146962055922,0.07578731165111782,0.2537129200918411,0.02411428877550883,0.15948220574880873,-0.13881043176948296,-0.014310390634575827,0.02993804163429742,0.12223910381701227,0.0017544076544852927,-0.0921271634572299,-0.07192127389019984,0.16239019044438732
range_NeighDiff_shell1_Column,0.6463984148532592,-0.0015893339460356863,0.4795221715055577,-0.02175000325419157,-0.25332605480187714,0.005396263333174841,0.11831917838152382,-0.172878760094616,-0.023045207453207914,-0.03506847444697854,0.12371247605483726,0.009119505515605374,-0.17877968582871345,0.021799029411252595,0.08886345392959327
mean_NeighDiff_shell1_Row,0.16776333532775992,0.5559486931417431,-0.06979169596809788,0.09731422928789377,0.3519647677669899,0.00535805748560966,-0.10129426177568722,-0.29403252470404134,-0.008971342890089449,0.1475605490829675,0.043851278522553744,0.053627881924313274,0.4457280850282892,-0.04857646265711361,0.3105323306051019
var_NeighDiff_shell1_Row,0.4060732985299413,0.5476019374819694,0.05400581941155849,0.17682140096417262,-0.06236675600895896,-0.0082002765800491,-0.02701630163692235,-0.3051526723353722,0.03832659316535347,0.1321180371563236,-0.05420681905314517,-0.020288969440754468,0.10839250915913475,-0.1934106816079379,0.12341140511266813
min_NeighDiff_shell1_Row,-0.01920561301683017,0.4064985457651324,-0.13074050892546293,0.055783831525623294,0.35231336604127467,-0.0013613973002899623,-0.1455777131606286,-0.18284659953916954,-0.04953031747163382,0.12334850262854818,0.02862621112019437,0.07897348596532522,0.5096252039744097,-0.05064585045253968,0.3004768458875944
max_NeighDiff_shell1_Row,0.4050916156380907,0.6445875218557153,0.03160421574421081,0.11978361916846934,0.05577065744618484,0.028522096211026762,-0.017241711146161243,-0.44328711133361964,-0.001469580844763795,0.16081246518422537,0.021851977161344075,-0.07337629079978226,0.09034244485856532,-0.04434688542967212,0.25978512680020593
range_NeighDiff_shell1_Row,0.47840454850102204,0.4807341166276497,0.12027317824635074,0.10201425241377655,-0.16195234755810145,0.03368985873100577,0.07359620911853977,-0.3926706510604896,0.03009837213981226,0.10585610940655249,0.00676911870043989,-0.13510929225969112,-0.2231405513401661,-0.018518144958680368,0.10604583875665535
mean_NeighDiff_shell1_CovalentRadius,0.36357382594794146,0.19238734232033988,0.21453770044757647,0.0922040959548384,0.5478983344298507,-0.044510249097678166,0.00514726529923078,-0.24247829331977935,-0.0011238042517743593,0.1289473041595869,-0.007416046307754089,-0.0914577296670702,0.27688264770414067,-0.03054167550446814,0.446890345732372
var_NeighDiff_shell1_CovalentRadius,0.5510528599968886,0.19132567803839653,0.21890560032410894,0.1697917533237711,-0.1792556374200469,0.08428943001561956,-0.059878004462149935,-0.14144510757450673,-0.04821629792165615,0.15523143587983962,-0.02451849925925766,-0.07944107026872603,0.181389768839966,-0.20104068727851832,0.4633608596538558
min_NeighDiff_shell1_CovalentRadius,0.17115190573493597,0.16974500497984796,0.12384860904322266,0.06953063210247797,0.6741144066721635,-0.1162483020605346,-0.0012623987063357317,-0.2202759492496959,0.018670735215938053,0.10670733391619483,-0.048831954324881285,-0.058723605628141294,0.3085441551546024,-0.040279823426551724,0.29536325415576103
max_NeighDiff_shell1_CovalentRadius,0.5519529500004289,0.21455440165597656,0.2520235361187646,0.10424058324168131,0.12642588595982007,0.03830483395873921,0.014455198772227817,-0.2927521997038769,-0.011254462128411835,0.14683431718054096,0.015803707863419298,-0.16326764366714253,0.11107384981815974,-0.03930577308579627,0.5499516849569123
range_NeighDiff_shell1_CovalentRadius,0.5634261444891517,0.15308567396686454,0.22807132870656557,0.08264125935397698,-0.27649570212147984,0.1209414934347331,0.01842511441186603,-0.2161206554806449,-0.02564345400528678,0.11081014716259274,0.050453777705873185,-0.16148953327227983,-0.061699761131046256,-0.022179230541762598,0.481646961824787
mean_NeighDiff_shell1_Electronegativity,0.5832330590881107,-0.014934446505470142,0.2705173718653254,-0.022312501762570044,0.6049701074293294,-0.14252059048397236,0.10744032399472883,-0.21365211737740686,0.04608185506915575,-0.022404412184118257,-0.08963773715591876,-0.07818073748762963,0.0946740501192061,0.026803959401554053,0.1494983579280086
var_NeighDiff_shell1_Electronegativity,0.7746673416460773,0.013306616157769508,0.29273459180913236,0.07332602823948796,-0.17095943993853127,0.013977150712602396,-0.007278922852590189,-0.10252562851793727,-0.048835716086303,0.0031888764288425728,-0.12465074402308922,-0.033563658494625545,0.17925962609486415,-0.15588830967543588,0.16618392639874446
min_NeighDiff_shell1_Electronegativity,0.3825537317635737,0.0007988459196863821,0.17131147960012016,-0.028789131629574877,0.7445896582130374,-0.17729307984244103,0.0908988690000387,-0.1866431111443446,0.06398280631707627,-0.005112056962066162,-0.10014049571245329,-0.05426887568118686,0.10693362895054036,0.004502401275361047,0.13545107246297725
max_NeighDiff_shell1_Electronegativity,0.7978206042685874,0.007863512171670682,0.3351257123690584,-0.004392433024783023,0.21262291981664064,-0.07559672148214758,0.09990689486969369,-0.235631441505331,0.025028129227572173,-0.024352067220231578,-0.09198658040519171,-0.09426914919610474,0.0660190600259715,0.010143538714378725,0.18857603200849798
