,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15
dev_MeltingT,0.03573297652176534,0.022394264620511924,-0.02225609308711124,0.04205019128329222,0.04112671869093796,0.12666550114038144,0.07948517562349061,-0.03176492570080854,-0.07352324504477924,-0.10091729296593169,-0.03912142093453526,0.005225335232565656,0.06561420612308913,-0.016726258143027507,0.06898980632223002
max_MeltingT,0.012247087815444552,0.01719993397333967,-0.027783551030490607,0.028476857927262938,-0.03354294553325664,0.13138679164740014,0.12955334775634134,-0.06788973066546049,-0.045882767817900606,-0.13109610634567062,-0.021348530590386217,-0.04458546988069962,0.043801773192740076,0.026195891913081613,0.07630197965426005
min_MeltingT,-0.09844037716174044,-0.007416864486713244,0.012511906196918788,0.01799101507291388,-0.03747161142173472,0.0168300284447492,0.02376853663465329,-0.039603991973924724,0.031202572894151043,-0.03484411378121881,0.004676858560985387,-0.017065625380965687,0.04981780070125417,0.04727088940455456,-0.027112766786346096
most_MeltingT,-0.09614253364302854,-0.004435899185387435,0.012042803356880712,0.008159212007728461,-0.027867469166165712,0.0683723109660141,0.019908440776140433,-0.02239618807773819,0.04036270677232244,-0.07134841466645506,-0.011000413070960087,-0.006146381736967353,0.05821178043485895,0.03140556544192103,-0.042374540672764326
mean_Column,0.0676007605231924,-0.0004133025436917086,-0.10759607041801797,-0.006676286566321092,0.0858050168728781,-0.04663780699943342,0.026998743832594353,0.1261108699471266,-0.0276482093838914,0.0135928560083952,-0.02916301637843149,0.04743042155449266,0.10599071013739825,0.046184284515679803,0.022649918085676388
maxdiff_Column,0.08982393524312732,0.04214970886601518,0.08459128134188772,-0.009710053998471536,-0.011388945133477619,0.0029275851761062584,0.021650072953847244,0.046271022042936774,0.06012083425534382,-0.07590155333513798,0.03505489325215764,-0.04449004948239176,-0.07851386226067196,-0.09351646390854502,-0.02441428977775509
dev_Column,0.061267035415388624,0.04720367644175907,0.1254791813482101,-0.0018229820316477306,0.02358305048991437,0.04677939546422444,-0.03168446667164671,0.028808097580797564,-0.01149906848789216,-0.05844636625243043,0.0009512008214614833,-0.036700554049915554,-0.08439867384301,-0.11782045291110836,0.028130938720923045
max_Column,0.09063601530691764,0.01697850579513151,-0.024904823192336115,-0.02354602549945407,0.09367822864375605,0.011346304240843543,0.00013827070399022526,0.13199399183422708,0.0038989462352799023,-0.02380515818230905,-0.002514760970797957,0.036752401278014914,0.024096104197826183,-0.06753358124418478,0.049832989132662174
min_Column,-0.04082378286811849,-0.03893478977769083,-0.12379120305091088,-0.006228462745106259,0.08658131466948861,0.00516533360237297,-0.02664202604046946,0.04499907143388514,-0.07126245123925279,0.07535174065735144,-0.045257456043735926,0.08341583427879215,0.11565646769064833,0.06326802154346968,0.06873668498005565
most_Column,0.07664252593152397,0.025730909464917892,-0.04070435708045419,0.02542540656676347,0.08915321022840478,-0.07059934114346876,0.029627968058937387,0.07925107341825821,-0.05033115086635966,0.009250469535822066,-0.010841271138237995,0.007765512833992593,0.0920321275026244,0.07186091252753493,0.07539627341061186
mean_Row,-0.10789370983533099,0.06320996465511344,0.03368084070218485,-0.011179465498083801,0.007730135009133637,-0.05193308210488443,0.017242210312911774,0.06192267398934786,-0.007316086885985914,-0.06053833713700364,-0.0720711768899355,-0.001683866575885103,0.020519863236161673,0.016585174741705393,0.02683505406599454
maxdiff_Row,0.057325902684281366,0.11968932419693422,-0.053578776560951426,-0.01609142586034389,-0.04228951359267052,0.0694302690223435,-0.029586554743408575,-0.07241750922331705,0.04587151565829061,0.06060862866227732,0.02130191442886523,0.026081272307951108,0.012694463662965895,0.03605254672865521,0.009385613732311195
dev_Row,0.030944123216757477,0.13446363190934646,-0.025397536029126765,0.005958811417056126,0.028948384413132085,0.06238731293338097,-0.06487068825097451,-0.0745395600618455,0.004861495035490669,0.05604652299294301,-0.0031404900564936827,0.09065354313265944,0.08127958097765865,-0.003314787679372045,-0.06397852931304705
max_Row,-0.03908283485887985,0.14746040159590762,-0.026872187120482068,-0.014841517200915182,-0.04787000193165548,-0.01730881991006759,0.011080362988985652,-0.005938446541694978,0.023640004417858324,0.0005841592405271957,-0.028955749622923584,-0.005898952730850731,0.019263197649483255,0.058006410715875666,0.07747158075842954
min_Row,-0.10314724999529802,0.007828291526686865,0.034630361275139986,0.0038032932962639545,0.0013573311827976729,-0.09567038023583477,0.04437784758212086,0.07640983018319418,-0.029031696012365778,-0.06822339520519838,-0.0523915597461805,-0.03535070144535187,0.004360657516599466,0.015598298572317496,0.06483209183152441
most_Row,-0.10959011142001653,0.020273428756130734,0.03790828178648098,-0.019986335173226177,-0.004279201218815652,-0.03469532037846137,0.024528639704265134,0.07480265772660394,0.0014552193959276511,-0.07429721934773345,-0.07252129082736508,-0.024755204411429935,-0.008927820552315094,0.003475417006837743,-0.0025465180458634634
mean_CovalentRadius,-0.10265705090331204,0.049910435300171876,0.07871461320757366,0.005574222978627781,-0.01703828820855143,-0.06389888593342569,-0.017994759462320806,0.013440788902404589,0.011092704959819105,-0.07561390168118338,-0.009926888123310483,0.0015242257774553296,-0.024324784535056827,0.02690083212368834,0.029321930240866278
maxdiff_CovalentRadius,0.08816060184233358,0.08484406058060603,0.02385708189783934,0.007356405528563372,-0.0648475871244602,0.015607629096106667,-0.07625163497405514,-0.01831608251689686,0.0577473874326977,-0.035794285348807714,-0.05538557638597488,0.01829020397204451,0.044929086832914834,0.032385499742806904,-0.011182709116191167
dev_CovalentRadius,0.07294289590911929,0.10365873308230167,0.058459302328077715,0.03267965938804019,0.007331832125886128,0.008522696613915384,-0.08756499523163397,-0.035736206434391286,-0.0024863789510769564,-0.018696877023030644,-0.04355790342837531,0.044816404059809134,0.05662860434051259,-0.011182955135056023,-0.0494732551108311
max_CovalentRadius,-0.0020602712105420896,0.11505631432916065,0.06800263080959168,0.011675208263164772,-0.0980822414122422,-0.06461617087996023,-0.07115010330570905,0.002548961544758743,0.0669842922388044,-0.09736909744787041,-0.052828780117026755,0.013846281663518078,0.03415155449985301,0.0716691369301626,0.0407735527352929
min_CovalentRadius,-0.11224680482032143,0.0065386274151612075,0.03673454075803004,0.002230228165589143,-0.01492594332956862,-0.08276376811593499,0.025695227974374204,0.025396236467329986,-0.006636425013558663,-0.05055419477978723,0.01753938628402226,-0.009315524509841853,-0.022747346312439246,0.029660107807323675,0.05389298423478119
most_CovalentRadius,-0.1101077079148512,0.00914556239432291,0.049642503537431264,-0.011583966970472153,-0.025689612338075107,-0.02870263324096612,-0.006295573343938687,0.028738799367421002,0.023728782890262284,-0.07266577286381004,-0.015920193417388966,-0.005323380412031813,-0.048854257960571766,0.0017378298148650131,-0.013148001189311304
mean_Electronegativity,0.10348330288498016,-0.004541678319087228,-0.08760435565019374,0.0036638775525219248,0.037608455549168356,-0.008284464416163916,0.03639385327242141,0.028356837412629142,-0.055223771602925145,0.05231178900740048,-0.0752645638936462,0.032370614311616454,0.06502477600197783,-0.011009136893082761,-0.03815276222803156
maxdiff_Electronegativity,0.11601372206290371,0.03673210561652601,0.03745432130400579,0.005284358362506718,0.012832676824463284,-0.03929316497656524,-0.003655810431017127,-0.00814534670701355,-0.005758633130823213,-0.003464024584209129,-0.03361385439496501,-0.027900469383159203,-0.01154114616716464,-0.018358131462854164,-0.08191441706694866
dev_Electronegativity,0.10285589889594382,0.04511725780590858,0.06607688797686471,0.02236990007973688,0.059966389220904984,-0.03791592160945297,-0.02418177767587971,-0.02125115781730874,-0.048683265874541644,0.012843010348528272,-0.023810671957820304,-0.020355110185537137,-0.005815312893251002,-0.032146775429223756,-0.06979261685016777
max_Electronegativity,0.11520900664836024,0.010138880054761127,-0.02719832900884542,0.0016635963626630988,0.05088322682786981,0.0006738254124078294,0.009727551509991963,0.006836271920307645,-0.04920809434723635,0.042220030489467104,-0.06519477025689982,0.007925328101878808,0.019674694626633238,-0.02997256059125936,-0.05839168286184509
min_Electronegativity,-0.03850957485333457,-0.059411622266530996,-0.1278741864991436,-0.008179571429505107,0.06411580486127368,0.08420598297845137,0.02516134401412855,0.02946107840377019,-0.07605500219908225,0.08300779662230873,-0.045877556282882474,0.07314175723189204,0.059650285793228106,-0.014956500267675298,0.06834288727717858
most_Electronegativity,0.10782079135146024,0.014687474397383101,-0.04058656895499504,0.022706928481513476,0.05474150928407123,-0.04028711196442263,0.030074567925303684,0.007834174966874585,-0.05810207449684731,0.04779803443331573,-0.03754357058473887,0.0037333818960670995,0.06436902148323229,0.024290076604371453,-0.010561174559945421
mean_NsValence,0.010056650859459039,0.025120093498284556,-0.10767375691932264,0.1183504556588782,0.06642260945514529,-0.05603247791483422,-0.06242603474924859,0.026924258297187902,0.027904253533188778,-0.08475248962654135,0.01954868428963621,-0.05768229798256003,-0.06931499773436603,0.06840424320120972,-0.009644951944321984
maxdiff_NsValence,0.032634005449816574,-0.015898265810671827,0.11485686136300771,-0.11586041541212791,-0.06876136662234758,0.025101534831202078,0.12698457579198005,0.004481939043835469,-0.022800661379407096,0.06704033383969236,0.02008014029539881,0.00029494699252087005,0.09506960096531597,0.040545502796172,0.006709913796286186
dev_NsValence,0.012673172490182327,-0.01819959190815674,0.12785553856964502,-0.12418737930347543,-0.05107054692618185,0.056466174519308694,0.09485937324403985,0.007580262509195345,-0.027246691881181798,0.07890071935382381,-0.006077209098860272,0.03004233572401436,0.08609038826101448,-0.011795141455479021,0.011361186573714172
max_NsValence,0.015260883207662243,0.012205455417319678,-0.005791953349515993,0.010076650105329231,0.021728103063632265,0.014875555062776121,0.014784382745192845,0.05582475095773793,0.02056690941950083,-0.017563976028439825,0.017499141379048785,-0.022213151803908295,0.017541202727619748,0.026125311635892795,-0.0019074190737203226
min_NsValence,-0.03068221376670039,0.017402082012472262,-0.11542432138994468,0.1169620210999186,0.07138334922991717,-0.023208161566311516,-0.12496383433621414,0.0025012870957421434,0.02534011277839483,-0.06914421709709315,-0.017865703487364253,-0.003070802462614082,-0.09274777272299503,-0.037225071400782746,-0.006939169167154737
most_NsValence,0.028225983101626082,0.023983087773134248,-0.050463282528862036,0.08238076371297759,0.06289068522072963,-0.07564263063442829,-0.018917741997577606,0.020059657572163252,0.0010598736036781175,-0.061506968930878404,0.02039130266068513,-0.06273422236180057,-0.02866302401743371,0.12169851791743541,0.013025184938694723
mean_NpValence,0.0984209973780293,0.005848566490957659,-0.0777046527319588,-0.003387349687310595,0.046176963852166276,-0.06604973629348064,-0.008594107538260318,0.08725787011381243,-0.05967707109949863,0.01689054669389421,-0.05349485429614135,0.035840729518009935,0.014349266328590534,0.005201398805804524,0.01672408569879114
maxdiff_NpValence,0.10685090735446524,0.018281823002641074,-0.0028772046934447204,-0.009142185547983113,0.061179918904130284,-0.011846414497795391,0.005451567864444895,0.08549435470323939,-0.01759280492547887,-0.021694127520401757,-0.04670611525185277,0.013381607616838036,-0.026382122613077295,-0.0857542631262786,0.045517265264987616
dev_NpValence,0.0925353229971763,0.030118669973163464,0.056107781831892356,0.005443778059139145,0.0968076587605508,0.0039832493885878706,-0.004797556126772481,0.0579794802324215,-0.04163658418385001,-0.012802004369594128,-0.04453017372058267,0.006729207311035701,-0.018104339375201416,-0.089050685304905,0.09477499031420691
max_NpValence,0.10474260313325327,0.009565442858179753,-0.027528492790288996,-0.014320858384410426,0.07219073913988706,-0.01735047804194341,-0.01565454202285112,0.0935122589355888,-0.0379042090178742,0.0016319812263843575,-0.054528537588768994,0.026663426780377794,-0.011592977853839661,-0.056353514887475746,0.056475850605143645
min_NpValence,-0.011735575458471051,-0.030230855533811666,-0.0831405155536516,-0.01709722222433879,0.03454924809377721,-0.018079514008476974,-0.07152562835754823,0.02339004545708691,-0.06784617784724876,0.07972556201943574,-0.024404831978726598,0.044284177190877606,0.05109267076313618,0.10301033047487755,0.03504920432809664
most_NpValence,0.09869408519618716,0.02181041346638669,-0.03270388428993937,0.01891180538224533,0.06951346542024432,-0.07867944807449267,0.008389326705653307,0.05603164909565012,-0.06844657265641226,0.018172590527733075,-0.030293734806220742,0.009942337740681501,0.021115518754603477,0.03679336032928335,0.05697639231245164
mean_NdValence,-0.0823576010492928,0.006450481635285012,0.005263196474116061,-0.0574316477577898,0.06892608788880958,-0.04462708044239267,0.07538439098621454,0.11591632374452421,0.028392729292020316,-0.005688085767007962,-0.04957418717337706,0.08266696103074773,0.04567936249726206,0.010512119143710176,0.10633641733692838
maxdiff_NdValence,-0.012560439881015097,0.04095368505418255,-0.007767300708002833,-0.07906225206260528,0.08349873493017375,-0.03432206039303429,0.08480637688202422,0.06519089438527319,0.13293748739789435,0.07521729595753454,0.047313356160987016,0.14507130584738326,-0.09036307363310457,0.021007777211579103,-0.0512627785386213
dev_NdValence,-0.04509255216805152,0.04406493869942251,0.009289596299779396,-0.06634024645130111,0.10945003077515346,-0.020176021413365032,0.05220155211003195,0.07809535250650965,0.09290104811432916,0.06644693697468602,0.00934323501092523,0.15803607509501674,-0.04936826140268117,-0.004502879195005933,-0.07133071838137549
max_NdValence,-0.03264040310692755,0.027800213201440105,-0.01416888877947684,-0.08782364012031116,0.09570506961215629,-0.04887569592396773,0.10005994043691417,0.08405579108867445,0.10264872345614555,0.06527005169232135,0.021217903621856625,0.13847230495893434,-0.04848892512148333,0.0365469001051437,0.010707693629912456
min_NdValence,-0.045966034335711586,-0.031391337927871986,-0.014556173276965782,-0.01813946930457815,0.025966035629796828,-0.03265855570027713,0.032957186321386236,0.04179385190481009,-0.07329176540615195,-0.024892060542680165,-0.06139399156209427,-0.01899243115635346,0.0988922311034816,0.035277350435382104,0.14420467439183504
most_NdValence,-0.07609901441564715,0.0031995948043640763,0.017978834311792074,-0.04133623492472814,0.025560203745770445,-0.036905453057226964,0.05704148277178033,0.12052329416564192,0.021475925208168312,-0.03755750608847328,-0.05990138849186573,0.040984793299800634,0.04090662209213533,-0.0057107299400657435,0.1271371455756627
mean_NfValence,-0.07062067928634656,0.07487887234518666,-0.03256328591689647,-0.05231373536650943,0.020270818128348175,0.00029395094265554554,0.0429102558435255,-0.005697154461046399,-0.07307779148333339,-0.050506330108773305,-0.08263865200920587,-0.15368956517276008,0.009310015112426372,-0.06045725138384798,-0.07200248038734097
maxdiff_NfValence,-0.037997603356320284,0.11885415618143279,-0.0731239278958428,-0.06894977253872182,0.014430881048778415,0.019365130719573017,0.05218921613373612,-0.05165282758646766,-0.03638638746882012,-0.033287387713222025,-0.0070709533303596256,-0.12315334124654638,-0.0249227285356672,-0.02683135282763973,0.02359163235644501
dev_NfValence,-0.056298057593242384,0.10848786855704022,-0.056860282605115074,-0.06636885387361946,0.034673788281943986,0.03024899123553786,0.03623189467140435,-0.03237446998475887,-0.05093785919990595,-0.03656435518076102,-0.03130202694030437,-0.11213071703510837,-0.0018075234138239154,-0.0448709949311376,-0.04565534410403713
max_NfValence,-0.042528983236567605,0.11635683423142724,-0.07178762061049741,-0.06791981479477545,0.012950212219839469,0.01257329281430452,0.054724652305597594,-0.047336458026082155,-0.044663807427902186,-0.03827582094055554,-0.019956191466466003,-0.13722159930760136,-0.0211608224539719,-0.03136084539694825,0.022275968503008586
min_NfValence,-0.029080482692073337,-0.007291242830143248,0.003306285332345043,0.0017616211668057837,-0.007824698486662571,-0.03881821693063008,0.018204014304138656,0.02221123260535065,-0.051057423003307886,-0.03147983591396574,-0.076382150971197,-0.09060812973322648,0.020613760441781235,-0.02837160406057196,-0.006279790772405757
most_NfValence,-0.06149513841922882,0.0327634093175216,0.00031533462246152613,-0.03445098347482077,0.008613630845086775,-0.0029457750151626024,0.03600445421189505,0.017004969720570078,-0.05470547605168987,-0.051319352397010666,-0.09238578846187867,-0.12786040934423187,0.009046459104943037,-0.04388089991823071,-0.10343672482061318
mean_NValance,-0.07200704293608613,0.05496475476825724,-0.047033686261524904,-0.06767730352317944,0.07981054212342065,-0.055124503596163735,0.0741405847316285,0.10711340628701115,-0.04250680869177842,-0.03564290854782734,-0.10244913333476546,-0.03040158034784308,0.038571005245493825,-0.024904074913537695,0.034749950631356774
maxdiff_NValance,-0.009832587519184597,0.10218163586891105,-0.046975667974819,-0.129044502088159,0.041817354756285306,-0.01830368403396295,0.05895798475473684,-0.008697021436872355,0.029835384951498265,-0.01895944071853258,0.03177576693479421,-0.0061918544023226935,-0.137107608143108,0.012732233467761325,-0.015681945383362348
dev_NValance,-0.04678935176025446,0.08716859677224888,-0.016131727596317588,-0.11807829659154505,0.06541924444132877,0.00876747465718213,0.02094257177396134,0.023585832914197528,-0.006727463042709289,-0.025191307668384896,-0.009591525857789015,0.02014290408090705,-0.10727336430383683,-0.016375847303374318,-0.05621501336529151
max_NValance,-0.040680454235632206,0.09657851031369194,-0.07572958576348926,-0.11737941571939088,0.06383128203508945,-0.02749973423266377,0.0680167309265047,0.02362620731070326,-0.001213133021951714,-0.013351161807785927,-0.01023960361893753,-0.017255963413303932,-0.07511404809433017,-0.002064179056114687,0.017020795227514044
min_NValance,-0.07164992077820784,-0.0023608456045524505,-0.07066074040606643,0.013490275748998411,0.054697426521493474,-0.0229347451456511,0.026786121754306787,0.07312982584829279,-0.0680446789953826,0.010900343503892823,-0.09296021626123992,-0.025971559195099553,0.12791751885285765,-0.03257949475782701,0.07328317919802164
most_NValance,-0.05650751495645619,0.03284590140139088,-0.002082178216131376,-0.0403632526326496,0.056920688875873156,-0.0667878719667746,0.06869143877749405,0.12805055393013937,-0.043643960956498744,-0.057961138045323865,-0.1140617278538299,-0.04689883107500044,0.043856430834121926,-0.008574928944478515,0.059139402844813005
mean_NsUnfilled,0.0007205715894532768,-0.025969084640310964,0.10882338295172508,-0.11998706314281792,-0.0680190989210379,0.061591267113598115,0.052796877986685,-0.04018352500379395,-0.0262020564193526,0.07403661144580001,-0.02484427018421301,0.040251317124186156,0.04509495850633618,-0.06960108255790762,0.005487351462408506
maxdiff_NsUnfilled,0.04406669088587545,-0.016292311686791593,0.11154933265355764,-0.1121656105741083,-0.06829379991030456,0.024449060945557655,0.12134958779571109,-0.007811942854653227,-0.022050339280553125,0.05491117842331905,0.01713291337740522,-0.01821398678623632,0.07428904192987017,0.044279377479388086,0.005137334063846341
dev_NsUnfilled,0.024291960634973356,-0.01924474957089497,0.12661367926933162,-0.12364281912258093,-0.050976316203463184,0.05842863269200977,0.08815459229918507,-0.006000618445508874,-0.026849631035892097,0.06890559406710892,-0.011017516178921804,0.012865623238324337,0.06461456256966257,-0.010740229189625599,0.011528259355810843
max_NsUnfilled,0.042358674671642824,-0.017674367779624764,0.11214378318993268,-0.1131126478175272,-0.07088689057781089,0.022561057851345948,0.11928728852432632,-0.01442418447127541,-0.024355475555802527,0.05649690189439673,0.015275031806231005,-0.016006908193028004,0.07166279316699571,0.041216555525781004,0.005168739460994812
min_NsUnfilled,-0.014336933210505326,-0.011338345994206177,0.004348589006521377,-0.007259088637145103,-0.021083005195221428,-0.015725130818733148,-0.01765508711345211,-0.05460103726991747,-0.0189371582939085,0.012826212158913037,-0.015439250847676545,0.018330316661502186,-0.022077501246587826,-0.02553349713876649,0.00023355997087774126
most_NsUnfilled,-0.021950733485214997,-0.025217840969946937,0.04768200696302794,-0.08332591850194011,-0.06619668962022174,0.08478193120503574,0.005788645703562225,-0.0319587796865171,0.002797272039926888,0.05310684786257182,-0.026419918189103532,0.049764646813556176,0.004878680614602221,-0.12808273306077078,-0.02160660903608296
mean_NpUnfilled,0.025576230006968757,-0.008494693999675122,-0.0955469589209228,-0.006543422009470092,0.041033068771197834,0.041467942095052585,-0.0480687222804246,0.12484638174881996,0.03211066980547532,-0.06526461614630047,0.1610871651586621,-0.038987506096317695,0.123129286954049,0.08979224738930727,0.019884003872739458
maxdiff_NpUnfilled,0.02180521665149929,0.0025364692842044945,-0.03529402981214091,-0.027384121658942363,0.019999468309430536,0.0838769722616571,-0.014937896066676263,0.13189061940145996,0.1272263378604529,-0.11928571001892091,0.2018697323438561,-0.06533674840068057,0.07219670014197574,-0.005125059990468,-0.009560666633406188
dev_NpUnfilled,-0.009458680800564102,0.017940815617177728,0.020286951018649454,-0.006787241446392312,0.06520552546493408,0.12659456725841814,-0.03530809212537382,0.1124833013324717,0.10263103543328017,-0.11022558391763111,0.18627792307309324,-0.03546000915381415,0.10266243703958242,-0.0356145468178019,0.043317322533612805
max_NpUnfilled,0.01742611940944092,-0.006643202992317771,-0.05710709302659509,-0.03071542505985776,0.029928564772425517,0.07988019446075861,-0.034473886698125594,0.13710772936928411,0.10617365427776225,-0.10075881461097874,0.19912634951585978,-0.05868872137724869,0.08946574368456299,0.024973043235889537,0.0016597641324904498
min_NpUnfilled,-0.014911238075110998,-0.03219364651219529,-0.07739554607607722,-0.012296729484108966,0.03531499756055196,-0.012222393278793538,-0.06895475035648051,0.02118739855406023,-0.07120079545188082,0.06249973360505508,-0.0052610301008799275,0.02193832027348321,0.06223224563251901,0.1056249968729977,0.039210643872103934
most_NpUnfilled,0.03522361070181715,0.015577561060714956,-0.04208188047253367,0.028156263618879393,0.062483653932468,0.01246408841276298,-0.019342858551886322,0.07509089392456073,-0.0024653301116901987,-0.03693313941184376,0.12937051383144654,-0.03805810023595933,0.1119588373318473,0.10908107815836082,0.07708119151160135
mean_NdUnfilled,-0.050521172207347385,0.024935106194249008,0.02661251535898905,0.11596926263875565,-0.017694633579489163,0.06742504971341534,0.09948535970022812,-0.0397670999668682,-0.026307240372943772,-0.09286685679949666,-0.07036965359004183,0.10586363711752604,-0.0278489586541142,0.059325616696341975,-0.06433323156458803
maxdiff_NdUnfilled,0.010908560729997937,0.04855461402765564,0.024985082065233363,0.13479254021433562,-0.035372881073168175,0.05259878473294566,0.13358524629956545,-0.018003571222280502,-0.04244697436619483,-0.09188990247108211,0.002584993069109672,0.1330072755695251,-0.07906082556192216,0.04111933206206917,0.04863588895915005
dev_NdUnfilled,-0.0169165628855296,0.04819517045591448,0.03457032523295319,0.13646408612979,-0.0005396644808586967,0.07446611526961626,0.1093271776733908,-0.004578795262327918,-0.05336084188408237,-0.09510956281863749,-0.025766354216023277,0.16408567239972613,-0.051707687064431664,0.00938574269590788,0.003316677270579089
max_NdUnfilled,0.005183051566042689,0.0461311659123439,0.024900498587065893,0.13736946555420876,-0.03960820091836093,0.051065067804949585,0.1372635470005225,-0.027996757987674814,-0.04683368696412325,-0.09216606454069183,-0.01063005078448254,0.1257945323631974,-0.0761701148045128,0.055828715203557575,0.03606162909190998
min_NdUnfilled,-0.034376992866587006,-0.012504321276916195,0.0006483870701395659,0.02197933545791542,-0.027453066777356174,-0.006894889156686051,0.028633698152616738,-0.06172628612223217,-0.02870498623104545,-0.005962654871065703,-0.08039784643121585,-0.03775151829171381,0.01393040749997195,0.09153838825022567,-0.07434865377777299
most_NdUnfilled,-0.060065805437098406,0.0031356188286386795,0.017128476149275155,0.04961248326772041,-0.022093187134800334,0.05542945697306012,0.04894220033603357,-0.029773081905187505,0.018035843475731228,-0.08169906202700725,-0.06366132273161662,0.036716438936361215,-0.022659944311095165,0.069657056830428,-0.12472262141290173
mean_NfUnfilled,-0.04563069022058185,0.05944009477312646,0.02971785554680196,0.07978771749756572,-0.06982232806943676,0.00817862396695294,-0.030703564413274497,0.11260818546740413,0.011128226158908388,0.13096939314314693,-0.03802817744792178,-0.12844114883018806,-0.0006056617666288319,-0.008554232657161327,-0.06608112986336737
maxdiff_NfUnfilled,-0.02642169347300353,0.08349686122317435,0.020558087181277017,0.08762395052595631,-0.08654768905215071,0.013244614403203275,-0.027038826988756953,0.11942462314549988,0.04018932698838952,0.17037961423801637,-0.010096699002859758,-0.09894751204349456,0.024702761700750357,-0.0014094040120204918,0.03506995546323574
dev_NfUnfilled,-0.03844429483321606,0.07767037379115896,0.030514455128724534,0.0848162164039042,-0.06943149759657159,0.020450293396597787,-0.033602969213071605,0.13511721497087192,0.029718163768013856,0.15934633600073858,-0.019779236481835414,-0.10374928690472306,0.014977684117208958,-0.01701759107290645,-0.022055498568904854
max_NfUnfilled,-0.027758869631135358,0.08240450219250896,0.020512987761907485,0.08879313141738535,-0.08808530384502931,0.011474199740176723,-0.027198923768832612,0.11833998220717588,0.03792075734447414,0.16952262123024234,-0.012622806827376563,-0.10371375446686334,0.0245752202703374,-9.81650829438315e-05,0.032143652282342186
most_NfUnfilled,-0.03836970677832331,0.023433519822473804,0.02505651250312106,0.04053146051762787,-0.04086909479996338,0.0052989051591677125,-0.016063287288771183,0.06215346403780649,0.0023818618334884322,0.052386490419113745,-0.03981744056487643,-0.11268207883640322,-0.02154811798919557,0.005098386602350675,-0.12496117993558063
mean_NUnfilled,-0.05555865926848022,0.049144618891044954,0.007792465971297212,0.12260449482404606,-0.045667256883928115,0.08288762233369532,0.04232831951424435,0.09045444424171355,-0.0019292760905032448,-0.012675196023511514,-0.007805639698306411,-0.01013463190020722,0.03877301770508403,0.07357211791744031,-0.08088269444823422
maxdiff_NUnfilled,-0.0001876297322274234,0.08408785898532357,0.03305925470861501,0.12177643760726446,-0.09789849026609734,0.032198979430158745,0.03967881976793471,0.10377496065296943,-0.015400254400879918,0.07103808097307143,0.0303891690230171,0.04278613833421588,-0.07573361223671982,0.0496607642083861,0.06148136818877857
dev_NUnfilled,-0.03364685643243686,0.07634364724189177,0.04281383769234849,0.1198412606740274,-0.06307144594884692,0.05877680947661513,0.017705476073392734,0.12026328743630649,-0.035491480055800884,0.06049745719711487,-0.0001730188926514743,0.05983519449259987,-0.06309075656906882,0.01298498271637475,-0.00430648835719449
max_NUnfilled,-0.015583030074799338,0.0804287646538442,0.022682405623460255,0.13596509389083905,-0.09996986061720278,0.04977554099941051,0.04978774240210139,0.10499712243912585,-0.012125689611634375,0.058765881993128724,0.0198210416351081,0.031249288555344628,-0.03803209533827613,0.05838653268040434,0.04795104250839923
min_NUnfilled,-0.04952887540870805,-0.004252669633139254,-0.030417712817281145,0.05651457686788636,-0.01541097366791447,0.05940447752641854,0.03605679658799089,0.013205083041596203,0.009154755669370806,-0.033118977566568474,-0.031271500817455375,-0.03327900204573961,0.11448083952285064,0.03250063385479279,-0.038019255925096786
most_NUnfilled,-0.0550921973063071,0.02170459367917094,0.012006798045617814,0.06871627615667888,-0.016682081467941888,0.06641209680217808,0.020241035946696673,0.05000875515620579,0.015066047058297519,-0.04832038171560946,-0.0075070215207715405,-0.051631532935530196,0.031237409062358036,0.1025204767494604,-0.1359657758874766
mean_GSvolume_pa,-0.04616474832524347,0.05069795575157257,0.07104938107036755,-0.05796977195471773,-0.033840927939549924,-0.10298802714369125,-0.11138539869147492,0.04773404727045828,0.013294133712991056,-0.09172052141688472,-0.05862634499535145,0.03656541970673019,-0.0505947552874718,0.02278262605206012,0.10403919949050114
maxdiff_GSvolume_pa,0.04349573641936191,0.06541831714326793,0.05297313800003455,-0.05787827356683161,-0.06785247639840443,-0.07102941668247673,-0.10273369030103216,-0.017636429556869407,0.08226029876214977,-0.08812264873907777,-0.08784021316491737,0.05133059620716142,0.08175271779963211,0.12533861113648057,0.0811861979206064
dev_GSvolume_pa,0.027018075517829306,0.07200879839620425,0.07072742861746895,-0.06011886460225886,-0.03806770338953355,-0.06764444766173064,-0.12580005687288995,-0.016509533975209656,0.05841348990635894,-0.08024330912455356,-0.0929236643854313,0.0714424129458635,0.08173073651322725,0.09755957746433677,0.048934466024458265
max_GSvolume_pa,0.02437697722166466,0.0677154114495396,0.05987245045331376,-0.061129077835098175,-0.07023318061340546,-0.09569497164862603,-0.11465630448373873,-0.003259755838002004,0.06907500017527683,-0.09642676459368257,-0.08636375992351955,0.048044964248970014,0.055817588149369574,0.11144109424698193,0.09890072895489645
