FA1,FA2,FA3,FA4,FA5,FA6,FA7,FA8,FA9,FA10,FA11,FA12,FA13,FA14,FA15,e_total,e_ionic,e_electronic,formula_pretty,Material ID
0.512285065,-0.822098858,-0.648484199,0.650949019,1.109224915,-0.888651068,1.069940931,-0.281198793,-0.285398806,-0.215276013,-0.152688596,-0.383622334,0.491687552,-0.69422234,-0.971172366,,,,MgCr2O4,mp-1048255
-1.701346198,-0.825417449,0.256005491,0.999413452,-0.494749345,-0.854578224,-1.121431364,-1.304934809,-0.097483653,-0.493898748,2.269961599,0.720832629,-0.279629944,-0.099860642,0.528726939,,,,YAl3Ni,mp-4054
-0.933469345,0.362628172,0.221794139,1.168053674,-0.742998438,-0.004250921,-0.822013807,0.881707221,0.882528845,-0.484642612,0.76999553,0.565460104,-0.532923688,-1.034614926,0.231025442,,,,Lu(Ni2As)2,mp-1104964
0.382830147,1.278954531,-0.707185864,-1.461539553,1.284085903,-0.785341126,1.140839785,-0.801001066,0.274534461,1.584278008,-0.317339309,-1.592230404,0.161039156,-0.723077437,2.025647921,,,,K2PuO4,mp-1025158
0.796237294,1.150777445,-0.853577094,1.151059778,0.2060379,-0.234068392,-0.725620355,-1.154547334,-0.252545597,3.147624317,0.000610819,-0.689343429,-0.235967073,-1.075306808,-0.255392838,,,,NpSiO3,mp-1186349
0.613916238,-0.298919834,0.338031729,0.93573903,0.659328526,-0.687186211,1.302374602,-0.426192532,-0.719705434,-0.223048943,-0.262781348,-0.506404855,0.598197987,-0.925263332,-0.718945563,,,,LiNbO3,mp-675069
0.473793775,-0.16974069,-1.575186487,0.972577435,0.617648824,-0.635513048,1.08296578,-0.230643517,1.751396217,-0.323463922,0.081651548,-0.054003765,0.962410079,-1.045763886,-0.435268371,,,,CoMoO3,mp-1183772
0.300010254,-0.938664554,0.573280449,-1.170444468,1.633498486,0.798452525,0.140681463,1.004833048,-0.729447604,-0.589387707,-1.177340905,-0.960914346,0.298896757,-1.115601941,2.445066208,,,,RbSrCl3,mp-1209047
0.066270941,-0.74382088,-2.0849465,0.570871583,0.088835291,-0.677238918,0.723193102,-0.486278602,-0.55102956,-0.345052473,-0.682365379,-0.461953673,1.089113687,-0.407881003,-0.734725457,,,,MoO2,mp-1412175
0.717291278,0.576043936,-0.424225849,0.431096708,1.179117717,-0.545574585,-0.81938145,-0.254040512,0.263623461,1.10428421,-0.220505646,-1.273076785,1.036235348,-1.05569656,0.035736748,,,,EuVO3,mp-1178351
0.417521668,0.186256411,-0.268938256,1.065114694,1.933532295,-0.536521176,-1.099272708,-0.395303752,-0.413661465,0.992798085,-0.434469751,-1.155894754,1.380387906,-0.251412226,0.355071377,,,,EuY2O4,mp-754557
-0.175036469,1.853509516,1.339374112,1.410028565,-1.878906308,0.176267908,-0.862440291,1.724422212,-0.172343927,-0.995156252,-1.100746886,-1.355649828,0.013057683,0.178108556,-0.759013665,,,,Ta11O2,mp-936295
0.550583321,-1.388692347,-0.016478132,-1.28107375,0.812361993,-0.843914204,-1.283221108,-0.203215358,-0.954981457,-0.254061645,0.992121109,-1.216693407,0.477987864,0.008413965,-0.959523531,,,,MgAl2O4,mp-531793
-1.113016035,1.546260098,0.360851577,-0.732338196,-0.160831501,-0.293228392,-0.913219997,-0.137934532,-0.260750172,-0.257899316,1.562905837,-0.461285894,1.017472082,-0.195254209,-0.238215853,,,,DySi3Ir,mp-1070146
-0.069754735,-1.169019649,-0.557518329,1.600628693,0.623507766,0.377475455,0.426838694,0.236269933,-0.72010772,-0.154541355,-0.139060217,1.036521042,-0.648319838,-0.442600798,-0.388596622,,,,Ti2CuS4,mp-1101637
-0.362868915,2.196031262,-0.545348019,1.345779035,0.11696958,3.007638529,-1.004102779,-0.123927384,1.797970561,-0.917389238,0.476372915,-0.413863879,-0.378228282,-0.577861248,-0.527275745,,,,CoWN3,mp-1247505
-0.579190574,-0.40912961,0.12110187,0.39067894,0.02278258,-0.168326897,-0.857780548,1.151813123,-0.241986885,1.740380888,0.700061347,1.040059964,-1.246749762,-0.234875056,0.101923277,,,,NdVSb3,mp-1173468
0.417755957,-1.094184187,0.079062556,1.281227538,1.184614249,-0.430674184,-1.252356617,-0.293875866,-0.88340009,-0.302566167,-0.33773605,-0.502704744,0.377064784,-0.406599524,-0.630642245,,,,MgTi2O4,mp-1372438
0.561156604,-0.721521051,-0.43295196,0.888371561,0.852941217,-0.617058319,-1.094605242,-0.534089047,-0.734210279,-0.260342714,-0.353774372,1.299079251,0.296565901,0.044954892,-0.830901438,,,,TiZn2O4,mp-532524
0.517262333,-0.524571435,0.514052828,-0.359699036,0.524564135,-0.82479664,0.658275455,-0.250841003,1.788278455,-0.437448647,-0.130984881,0.253623845,0.136982843,-0.360425816,-0.865585107,,,,Li(CoO2)2,mp-1285136
0.906309401,-1.020148275,-0.515707781,0.299382926,-0.209223167,-0.580799412,-1.029989944,-0.161233536,-0.232800398,-0.336232125,0.176749645,-0.316057933,0.797457937,0.248307071,-0.755529444,,,,MnSiO3,mp-1181218
-1.564332526,0.190168197,2.584753429,1.766771435,0.940705282,-0.121204954,-1.762575116,1.582054163,-1.11337121,-0.738003286,0.545425334,1.563746229,-0.641025468,1.056885024,-0.391038881,,,,La4Sb2Pb,mp-1223115
0.658160066,-0.785799689,-0.683956837,0.16102459,0.140165711,-0.222015406,-0.969649667,0.129230631,3.736232471,-0.369839501,-0.476225024,0.252372594,1.144097373,-0.696339153,-0.764225503,,,,Fe9O13,mp-1342828
-1.290409766,-1.382521051,0.101083038,1.587376091,0.343952484,-0.988157815,-1.050085824,0.404709056,-0.863000213,-0.675193861,2.339306323,0.937569008,-0.348522878,-0.077124569,-0.36118936,,,,Sc(TiGa2)2,mp-1025236
-1.355666196,1.253122126,0.195248297,0.640048473,-0.830523568,-0.309398904,-0.685597802,0.574192347,0.327893127,-1.050691913,0.983191696,-0.370644871,0.046378937,-0.803364023,-0.851035497,,,,Mn3GeIr,mp-22492
1.269361729,-1.147628642,0.080129611,1.420519234,-1.23968188,-0.286584713,-1.099241368,0.183175114,-0.833615322,-0.375265234,-0.31258811,-0.363942241,1.044436554,-0.709300322,-0.676712921,,,,V2O5,mp-729713
-0.979837021,-0.506666643,-0.952196246,1.169944958,-0.371353237,-0.362429813,1.115471723,-1.136077341,-0.529622489,3.741550859,1.512480851,0.737820126,0.09483303,-0.314821618,0.408935105,,,,CeSi3Rh,mp-1070394
0.537579972,1.482996019,0.113403107,-1.039847249,0.980284458,-0.345975777,-0.944339527,-0.133587192,-0.100907244,-0.270356945,-0.081631687,-1.969930949,0.23584876,-1.330561896,-0.388463313,,,,ErBeO3,mp-1184148
0.433610764,-0.549222623,-1.074888883,-0.245899561,0.988968978,-0.424352465,-0.957878141,-0.262202257,1.997663398,-0.447231324,-0.45257126,1.024882331,0.640647202,-0.399559358,-0.957691934,,,,Zn(CoO2)2,mp-1047667
-0.573442058,-1.056130854,-0.99798307,1.477934718,-0.197388159,-0.569947823,1.485119595,1.428041331,-0.450214765,3.103425981,1.693244393,0.818178499,-2.041104167,-0.536020502,0.480759643,,,,Ce(Sn2Rh)2,mp-1193462
0.431709941,-0.139870824,0.299055645,-1.184278471,1.210221507,0.32367333,-1.087096069,1.050406249,-0.480259023,2.477728585,-0.193055294,1.525983136,-0.571050861,0.083561231,-0.471317644,,,,Nd2MgSe4,mp-1232051
0.420723481,-0.144294582,-2.158862912,-0.802955537,0.469557731,-1.070899791,1.154958443,-0.77338199,-0.369390898,-0.193525389,-0.259045798,1.225220382,1.318909466,-0.080096299,-0.559827715,,,,Zn(AgO2)2,mp-1042280
0.580386924,-1.273930808,0.011529235,-1.070763448,1.068757677,-0.42324558,-1.283474734,-0.032609395,-0.88004107,-0.496388676,0.181600204,-1.357498379,0.446620739,0.28730161,-0.927473225,,,,Mg2SiO4,mp-1103987
-1.445041744,0.220355943,1.383358384,2.86767954,-0.142240886,1.155734939,-1.307634154,-0.504519177,-0.364549826,-0.745049272,1.166647744,0.658594082,0.655869436,0.423816055,1.257394789,,,,La3SnC,mp-1206443
-0.331158849,-1.006157461,0.585962457,1.585394504,1.758603631,0.751958267,-1.61650925,0.160926996,-1.141508588,-0.187866233,-0.487426233,-0.341263842,-0.48731411,-0.545989412,0.69345872,,,,Sr(YS2)2,mp-29035
0.507889494,2.171748983,-0.880630543,0.019865328,0.543680722,-0.600645382,-0.784922523,-0.389271369,-0.305134134,-0.845784828,0.766808805,-0.30208407,-0.189492561,-0.918528209,-1.242993608,,,,AlIrO3,mp-1183133
-0.655836642,-0.381109193,-0.433194959,0.162716427,-0.815838377,1.903997592,-0.912436341,0.096728784,1.27563322,-0.591638682,0.333016761,0.893783693,0.569258545,-0.613785398,0.024826606,,,,CdNi3N,mp-1017554
0.617534933,-0.229157565,0.236190852,1.399787461,-0.475339696,-0.602931768,-1.375073682,-0.930871534,-1.113081451,-0.026981338,-0.97714154,-0.017555397,1.462141186,-1.21212038,0.804109084,,,,LaO3,mp-1405076
-0.040950715,-0.721755594,-0.979406726,-0.166129962,0.80881581,-0.29634118,-0.856403893,0.119260071,1.22151214,-0.830492853,-0.201594747,0.544284376,1.163909922,-0.608672571,-0.862292438,,,,Ni5O4,mp-1220234
0.064804719,0.293402988,-0.111926436,-1.411425332,0.524093394,0.297376626,-1.130742064,-0.160710569,-0.257328971,1.320798145,0.87192193,0.978786483,-0.136881828,-0.384655059,-0.262563075,,,,Eu(InS2)2,mp-1105168
0.503186801,-0.965441431,-0.631746378,0.263531906,0.939845783,-0.973584534,-1.045080059,-0.49800334,-0.306832297,-0.342523752,0.523991402,-0.157061769,0.687520958,-0.225562672,-1.060070727,,,,Mn2AlO4,mp-1402814
0.605589608,-0.795990082,-1.457537778,0.934011205,1.020618251,-0.823680563,1.470348074,-0.231257855,-0.372369125,-0.246160523,-0.201949837,0.585649912,1.600985404,-0.798085101,-1.237626536,,,,Cr2CuO4,mp-504573
-0.019385369,-0.949791856,-1.100080521,-0.228614437,0.566954408,0.715792508,-1.090809325,0.41913571,0.365564803,-0.62000977,-0.135438167,1.239318099,-0.617057394,-0.2642868,-0.35711165,,,,Zn(NiS2)2,mp-1045454
1.117905745,0.010011868,-0.205801797,-0.811648495,0.333360909,0.486419761,0.573979297,0.339749372,-0.104940474,-0.617274761,-1.098404645,-1.521173074,0.542096061,-0.440159703,3.696908368,,,,CsBeF3,mp-12262
0.57701499,-0.856434278,-0.796741004,0.751928646,-0.688801727,-0.213199317,0.85080686,1.344587209,-0.561122362,-0.333874917,0.156242751,1.473413605,-0.446432951,-0.001639404,-0.598186746,,,,CrPSe3,mp-1101069
0.190176297,-0.544730772,-0.107990583,-0.96887092,0.134980078,-0.161567025,-1.256550513,0.648679017,-0.847367105,-0.130791063,0.896412888,1.90899682,-1.18580193,0.052890012,-0.853303374,,,,Mg(InSe2)2,mp-1006591
0.150917304,-0.14425815,0.346729125,1.521093714,1.896368716,0.139237711,-1.1568757,1.472339606,-0.437772811,2.090712837,-0.61388009,1.585316502,-1.440355739,-0.480613875,-0.12158588,,,,Sr(GdSe2)2,mp-34770
-0.033027531,-0.836631531,-1.274154688,-0.122639318,0.984464724,-0.185865292,-1.031002248,-0.039131617,2.903660938,-0.514246629,-0.491070316,0.288465788,1.089303442,0.372713744,-0.630499148,,,,CoO,mp-1244882
0.265026878,-0.753889952,0.295750233,-0.369422293,1.185581789,0.872972357,0.558164773,0.866433695,1.316314178,-0.581540164,-1.24547042,0.277345574,-0.497205484,-0.507140096,2.630390343,,,,Rb2CoCl4,mp-23076
-1.590855485,-0.957775194,0.344388299,-1.105206551,0.070839118,3.210432468,1.092636132,-1.908117961,-0.265868839,-0.351446126,-2.321374859,-1.533892793,0.117349439,-0.751786166,-0.478278363,,,,LiBeH3,mp-24342
0.648920036,2.241247942,-0.24810521,0.597109186,0.209737929,-0.313970334,-0.961578909,-0.283626119,-0.512271841,-0.660271885,-0.550118713,1.145329637,-0.171931962,0.21030319,-0.859950405,,,,V(HgO2)2,mp-29189
-0.562609751,-0.779986464,-0.410225263,1.887030573,0.609910205,0.320493866,-1.191458627,1.389959448,-0.766538118,-0.555763614,0.016757779,1.665232571,-0.488383811,-0.070580693,0.284400956,,,,Ti2VTe4,mp-1217132
0.75248621,0.320440052,-0.290535922,-1.623801993,1.351244225,-0.494577188,-0.979328722,-0.207551263,-0.411663034,2.539908278,-0.25557651,-1.870517709,2.66429188,-0.94740702,0.069296636,,,,Pm2O3,mp-556584
0.464075028,2.229166457,-1.308379129,-1.646924027,0.256994329,-0.561497405,-1.176613578,-0.613628261,-0.778295957,-0.529831317,-1.135442351,1.809329138,1.898691627,-0.141210529,-1.098118936,,,,HgO2,mp-1181027
1.148124604,-1.261310921,0.235100095,1.780180949,-0.650283071,-0.174816318,-1.257879332,0.201977684,-0.979792146,-0.28449967,-0.379377541,-0.384133464,1.391928774,-0.93977923,-0.542166688,,,,TiO2,mp-1426806
-0.872545201,0.348854985,0.309050179,-0.353859603,-0.76239675,-0.098193312,-0.75106088,0.900585671,1.163165656,-0.570109043,0.972116685,0.253447828,-0.111038197,-1.158193499,0.273111368,,,,Tm(Ni2As)2,mp-1104519
-1.013716348,0.108145991,-0.664499551,-0.789681762,-1.139328877,0.162979909,2.152253223,-0.579390658,-0.033772166,2.418178999,1.669836849,1.333200595,1.271498081,-1.092267222,0.134569323,,,,NdBPd3,mp-10120
0.374393725,1.97464655,-2.265335322,-1.377164888,-0.398545444,-0.009567478,-1.031372519,-0.967601683,-0.479315392,-0.305535695,-0.539226694,1.110303113,-0.634624968,0.522311711,-0.531610598,,,,Pb(ClO2)2,mp-615141
0.668666839,-0.122471463,-2.22424626,-0.67742208,-0.06078759,-1.080539673,0.999595693,-0.649048493,-0.404157543,-0.187935309,0.274641559,1.183590155,1.420154437,0.191508208,-0.331242528,,,,AgGeO3,mp-779706
0.089313347,-1.309036836,0.951666447,1.831587917,1.531272765,0.115632531,-1.469286493,1.732073805,-1.040353321,-0.379354445,-0.406317694,1.962962892,-1.059609723,-0.039961818,0.395507053,,,,Sr(YSe2)2,mp-1193100
1.082133886,-0.639835297,0.99792494,-0.288885795,0.91089699,0.432761126,0.581517938,0.310480736,2.247838062,-0.137493451,-1.548603752,0.249055773,0.013268672,-0.578302464,-0.981974421,,,,LiFeF3,mp-776017
-0.405699265,1.430788277,-0.444149166,-1.928799117,4.053319327,-0.813972263,-1.173243623,0.402658206,-0.454536486,-0.398491515,-0.366303285,-2.767615397,3.083361731,0.364065674,-0.411718598,,,,ErO,mp-1184211
-0.923324653,1.042882411,2.811061722,-1.12488796,0.841980302,0.151658575,-1.65458751,1.457282021,-0.95687102,-0.988304222,0.123844771,1.706898828,-1.031907574,-0.029021859,-0.047593096,,,,Sr3BiSb,mp-1013585
0.555138682,-0.19415412,-0.432114802,-0.10405638,0.717904679,-1.103976588,0.910302533,-0.435958892,-0.189812737,-0.563663073,0.078451045,-0.059057436,1.436028094,-0.865082567,1.071342435,,,,SrRhO3,mp-1206846
-0.151556007,-1.179486756,-1.394518914,-1.021638065,0.350968433,0.3092257,-1.313583991,-0.028441717,-0.963626662,-0.089588993,0.591785826,1.705187321,-0.21518364,0.382835981,-0.680856418,,,,Zn(GaS2)2,mp-1078049
0.727672623,-1.493190325,-1.700970545,-1.216364221,0.01888911,-1.051998604,-1.169684747,-0.249816637,-1.046126359,-0.149655023,0.773323892,-1.304011833,0.925375085,0.299336293,-0.738448482,,,,Al2O3,mp-1245081
-0.535010078,1.163198344,1.866092229,-1.613478804,-0.08635622,1.687440124,-1.113165188,0.824473808,0.209175045,1.066625665,1.483864799,-0.760401591,1.437829572,-0.426152763,-0.356783867,,,,Tb3InN,mp-19769
-1.307743629,-0.439276891,-0.059339002,-0.93664647,0.352571808,-0.635376278,0.729872319,-0.164403305,-0.865292349,-0.307115191,1.208657417,1.5364954,0.209780969,0.379041625,1.743529308,,,,K2LiSn4,mp-680450
0.613426393,-0.186053724,0.395050855,-1.078000788,0.087921672,-0.995377533,-1.134271296,-0.640558505,-0.569024489,-0.463849211,-0.138838191,1.113556836,1.254126333,0.220834691,0.292024095,,,,Ca(SbO2)2,mp-1041690
0.299171953,0.544749598,1.024128371,-0.843131799,1.054450533,0.334680723,0.425506992,2.539818837,-0.383435903,-0.721933066,-0.904613332,0.991859767,-1.118797594,-0.883108674,0.535155898,,,,KTmI3,mp-570303
0.649749938,1.500890477,-0.838189963,0.428736936,0.07515749,-0.531275717,-0.868060002,0.015218225,-0.386321996,-0.805393065,0.150915201,0.477893909,1.113975173,-0.206083869,-0.717788641,,,,TcPbO3,mp-687205
0.039647432,-1.153164541,-0.306608682,0.796881979,0.462434011,0.472878564,0.869941075,0.388013854,-0.501693544,-0.23727698,-0.041986172,0.049640923,-0.66602068,-0.528975413,-0.636478662,,,,Mg(CrS2)2,mp-2227138
0.390552207,-0.809589565,-0.127585829,1.244937553,1.217491293,0.287495994,-1.048053846,1.056215036,-0.788907137,4.271724827,-0.584585934,2.404217386,-2.008815153,-0.35401763,-0.290280951,,,,Ce2CdSe4,mp-34175
-0.782741638,-0.570808041,0.372986998,-0.59062271,-1.102526425,-0.01822441,1.251940661,0.530908517,-0.191730976,-0.443841589,0.684858478,1.439630261,0.013496597,-1.279903423,1.301568336,,,,Ba(Cu2As)2,mp-16052
0.49854429,-0.614193958,0.41543563,-0.144897196,0.799316514,-0.729224972,0.62421371,-0.069563916,2.886637622,-0.30953947,-0.293812377,-0.027182926,0.10415402,-0.257674011,-0.150543155,,,,Na(FeO2)2,mp-850232
0.52284419,-0.155931731,0.351469982,0.488516386,0.741673454,-0.935401788,0.914547956,-0.526233308,-0.433886388,-0.363991105,-0.020063883,-0.445455344,0.155764627,-1.087069349,-0.758185481,,,,LiTcO3,mp-862870
1.07477021,-0.76479512,-0.16056905,0.129594477,-1.191815159,-0.183544791,-0.961813647,0.236526672,3.205810208,-0.360307353,-0.481833902,0.362617044,1.01030849,-1.11790646,-0.802736183,,,,Fe8O17,mp-1182503
0.05163496,1.321854927,0.189579855,-1.056141257,1.171473605,0.722014938,-1.251200925,0.37212231,-0.422746225,-0.366135582,-0.276872873,0.098173454,0.107485643,-0.458062191,-0.601422921,,,,Tm2CdS4,mp-4324
0.817840426,0.593260831,-1.086082861,1.276431459,0.583212994,-0.876021189,1.126422339,-0.643894505,0.039964556,2.12796759,-0.262910782,0.694038806,0.646676029,-1.004688285,-0.127247298,,,,GdCuO3,mp-1184481
0.26741157,-0.856599142,0.262771312,1.5679195,1.71532561,-0.51034388,-1.320414996,-0.358627395,-0.926520775,-0.290534959,-0.408771628,-0.778558919,0.633590911,-0.35422827,0.910930761,,,,SrSc2O4,mp-770771
0.517041593,1.914424526,0.29717185,0.723644495,1.22813329,-0.404636723,-0.941749386,0.089477892,-0.28294968,-1.190742254,-0.120650411,-0.931769518,0.83377428,-0.877726674,0.561707359,,,,SrReO3,mp-1187226
-1.044506536,-0.234983022,0.273051442,1.470459363,-1.404740509,1.972666653,1.618668427,0.10889355,2.778130801,-0.267154426,0.019242579,-0.219599309,1.628974806,-0.775597602,-0.077681964,,,,Nb4Fe2N,mp-1194188
0.743597984,-1.29575361,0.037756473,-0.9863136,0.347956876,-0.41852202,-1.240127169,0.069496748,-0.856151981,-0.491818771,0.266005125,-1.358342804,0.648916554,0.248031112,-0.848611291,,,,MgSiO3,mp-657338
0.700502257,1.992901731,-1.692379767,-1.267484785,-0.530051384,-0.220532204,-1.131916609,-0.622144006,-0.701283011,-0.317028802,0.019296809,1.749722161,0.628928627,0.670258607,-0.428692814,,,,TlBrO3,mp-1179184
-0.96198605,-0.229926141,0.071075618,1.082235641,-0.977814712,1.84288409,0.803010619,-0.587447535,0.337438009,-0.241313196,0.850405666,0.635269573,1.167954331,-0.180974503,0.320829463,,,,Mn3SnH,mp-1210555
0.634331622,-0.096271443,-2.145208871,-0.508029356,0.149370482,-0.991738305,1.124005112,-0.691084174,-0.102196675,-0.142733097,0.543354108,0.427020684,0.735797457,-0.888069791,-0.550829152,,,,SiPdO3,mp-978490
0.97834255,-0.847148364,0.842959441,-0.132010319,-0.044778447,0.847484411,-1.107481571,0.586539563,-0.455247819,-0.743293831,0.488705186,-2.134746409,0.36338826,0.196670462,0.072943608,,,,CaCO3,mp-1197939
0.365931423,0.001919971,0.357536442,-1.179871373,1.207853985,0.256142948,-1.07552363,1.058423591,-0.437457662,2.119693086,-0.129610709,1.394873705,-0.697056397,-0.050386326,-0.560007342,,,,Pm2MgSe4,mp-1232215
0.472138391,-0.860366988,-0.828516947,0.427553123,1.229876594,-0.534999147,-1.028381186,-0.218589951,1.466960527,-0.337241775,-0.440608193,0.276512426,1.08708312,-0.117466495,-1.009435193,,,,Mn2CoO4,mp-1221996
0.927105,2.23856933,-0.584788615,1.689143479,-0.185921288,-0.028132014,-0.781494629,0.518730127,-0.320076529,-1.097752993,-0.19400931,-0.936860131,1.763832316,-1.450683025,-1.216733431,,,,WO2,mp-1047232
0.903410257,1.422344999,0.274296798,-1.243764591,0.10348545,-0.454908737,-1.014297254,0.209826701,-0.283133087,-0.006105602,-0.350933501,-1.914787002,2.203225807,-1.577606846,-0.202264716,,,,HoO2,mp-1206243
0.905270638,1.918690371,-0.63078624,0.860993322,-0.416370659,0.765911304,-0.94037053,0.304056834,-0.401728041,-0.865252512,-0.437902716,-0.50913576,0.154535095,-0.552037874,-0.858197482,,,,ReClO3,mp-974724
0.497746084,-1.055046841,0.559154012,1.002301125,1.027704475,-0.858826053,0.654071106,-0.125211778,-0.738787857,-0.207399377,-0.215616101,-0.714368992,0.324485225,-0.929651781,-0.200478126,,,,NaTiO3,mp-977123
0.159008185,-0.249262449,-0.315334778,-1.279742346,1.025467737,-0.677393391,0.999102294,-0.450174186,-0.409747665,-0.517857904,-0.41397548,-0.983742297,1.206691032,-1.233167479,3.830906881,,,,CsNaO3,mp-1183929
0.696846955,-0.710046508,-0.63378048,0.395882777,0.501515254,-0.778033156,-1.020540726,-0.331893047,-0.148791604,-0.395035947,0.043910632,0.900302944,0.975805294,0.161882291,-0.89102218,,,,Mn2GeO4,mp-22781
0.888439618,-0.911550334,0.866168218,0.566064614,1.535027329,0.334968399,0.70101956,0.197607435,-0.624479686,-0.100084267,-1.417601653,-0.40057589,-0.053228654,-0.939693727,-1.043805118,,,,Li2VF4,mp-752499
-0.360994216,-1.209517127,0.797359145,-1.311773513,2.497721151,-0.51625657,-1.49752874,-0.386354644,-0.89024088,-0.638525854,-0.474105956,-1.426869174,0.694375944,0.246076816,0.390644058,,,,CaO,mp-1245305
0.679459102,2.412966218,-0.520402504,-0.263420975,-0.259751267,-0.294494817,-0.942622379,-0.139308975,2.42143632,-0.796342254,-0.41825929,1.160488385,0.419304544,-0.414367726,-0.474020996,,,,FeBiO3,mp-547069
0.71018473,-1.485433685,-1.710204854,-1.232547525,0.092773036,-1.066991573,-1.171297985,-0.260849813,-1.0527632,-0.150597089,0.764849971,-1.31777894,0.901693683,0.243974303,-0.764753687,,,,Al2O3,mp-1245063
-0.049271635,-1.248235973,0.06308821,0.783131996,0.861419035,0.335142565,0.789746441,0.449068898,-0.605705761,-0.27269568,-0.033476628,-0.09648592,-0.550088807,-0.468059324,-0.069169501,,,,Ca(CrS2)2,mp-1045417
-1.008507499,-0.21625907,1.653595453,1.934349293,-0.445532533,1.195324909,-1.072171548,-0.149236671,-0.193580967,4.961324435,1.785580222,0.253735732,1.467465534,1.929231606,-0.048640418,,,,Ce3InC,mp-20992
-1.66023042,-0.209997029,-1.610934969,0.278966825,-0.434877074,-0.633298059,0.939045694,-1.657119767,1.689182172,-0.368594132,2.552553449,-0.126816278,0.744831854,-0.158298039,0.211692275,,,,Co2B4Mo,mp-10055
-0.180638841,1.307885614,0.799420872,-1.210701691,1.746602746,0.775989984,-1.343603179,0.5314233,-0.51231207,-0.208245528,-0.314502013,-1.709462877,-0.776645103,-0.846959426,-0.406843343,,,,Ca(ErS2)2,mp-1194059
0.479890015,-0.539912348,-0.797668984,-0.047549613,1.011008896,-0.3963847,-0.95599934,-0.171333929,2.905822451,-0.391939047,-0.512810871,0.951804158,0.589689519,-0.365909617,-0.911557264,,,,Zn(FeO2)2,mp-1042141
0.540897602,1.989623238,0.339467696,0.424675153,1.114419316,-0.422421757,-0.937197087,0.061426057,-0.188804102,-1.234990381,-0.120736361,-0.69960749,0.871336151,-0.878458119,0.542303185,,,,SrOsO3,mp-867195
0.495709175,-1.000463621,0.339884104,0.299809258,1.29079826,-0.803424841,-1.168423587,-0.329361438,-0.258385554,-0.439219955,-0.334115966,-0.130929822,0.703353162,-0.009635181,-0.037069908,,,,CaMn2O4,mp-1305921
0.948365322,1.935229994,-0.519366242,1.154056322,-1.601445867,-0.159153579,-0.795421544,-0.051594779,-0.470823082,-0.885559365,-0.506878095,-0.800592091,-0.504620432,-1.483021281,-1.109497766,,,,WO5,mp-796339
0.516253889,-0.736921682,0.278440816,-0.400162477,0.874768046,-0.66383701,-1.054758365,-0.252923447,0.518870846,-0.688661879,-0.168292511,0.459209896,0.596426157,-0.153630837,0.092388106,,,,Ca(NiO2)2,mp-1406553
0.949632743,2.209132344,-0.482272724,1.577872091,-0.783326161,-0.106918832,-0.744056866,0.337087499,-0.378238264,-1.053513505,-0.220220993,-0.882294667,0.987431053,-1.910572707,-1.202149097,,,,W3O8,mp-715557
-0.472317702,-0.289212028,0.019056911,0.780244327,0.824120132,2.440186741,-1.364367509,-0.705920724,-0.433647313,-0.589628143,0.350983596,-0.391159562,0.395215012,-0.473141772,1.350980971,,,,SrTcN3,mp-989530
0.094722613,0.813060386,-0.609788054,0.069225706,0.062070152,-0.060495567,-1.021490659,2.444409877,-0.449132164,-0.682717228,0.077340863,0.539800959,-1.787087493,0.069405239,-0.240995044,,,,Mn(BiTe2)2,mp-1077840
-1.068329449,0.396498935,-0.578125735,-1.24529249,-0.597815512,-0.611624446,1.137982365,-0.861905385,0.176879452,1.391510568,1.69312021,0.12899369,0.414444121,-0.66008941,0.333580151,,,,EuCuSi3,mp-1225144
0.684955553,-0.818203514,-0.754127312,0.164947425,0.206428403,-0.164618377,-0.997896718,0.160430706,3.65910986,-0.377078484,-0.446622936,0.237297847,1.275419877,-0.735641919,-0.694846306,,,,Fe2O3,mp-705547
0.070293007,-0.341714314,0.492492162,-0.940022931,-0.111648362,0.29643429,-1.39123163,-0.216351485,-0.652001492,-0.123680275,0.964725528,1.338430386,-0.403160006,0.328686099,1.265057506,,,,Ba(GaS2)2,mp-849286
0.168143669,-0.850551428,-1.68112519,-1.14623518,1.190536076,-0.638062676,-1.060597609,-0.428421555,-0.613101172,-0.304428517,-0.531764784,1.326437668,0.844032588,0.744894752,-0.847533639,,,,ZnO,mp-1245015
1.071047404,0.162261386,-0.120764614,-1.421890254,0.159832697,-0.363455719,-0.925531919,-0.228501595,-0.301676218,2.824875937,-0.30881439,-1.516857025,2.375559847,-1.542644527,0.242972983,,,,NdO2,mp-754317
-0.279555859,-0.611875702,-1.490939708,0.992253477,0.513783823,0.593533413,0.893008407,0.435594792,1.86638806,-0.321624441,-0.025661339,-0.061334919,-0.067354769,-0.783291986,-0.027063973,,,,Fe(MoS2)2,mp-542189
-0.325608047,-0.408679486,0.1547291,-0.636133729,-0.328649951,-0.106571741,-0.78281832,1.26720923,0.565065285,2.235102996,0.987776075,1.045482585,-1.676506633,-0.309979191,0.44711033,,,,PrNiSb3,mp-570394
0.55448347,-1.559854174,1.17210508,-1.578131585,-0.492171493,0.872767207,0.210752799,0.140748386,-0.769883043,-0.038376681,-0.362420547,-0.726340801,0.33659255,0.014784384,-1.254598837,,,,LiNO3,mp-696822
